Wavenumber,Intensity
2467.4976,97.300980
2469.3613,97.286549
2471.2250,97.276810
2473.0887,97.334277
2474.9523,97.343058
2476.8160,97.320228
2478.6797,97.351949
2480.5433,97.283504
2482.4070,97.133045
2484.2707,97.160238
2486.1343,97.284241
2487.9980,97.250558
2489.8617,97.170072
2491.7253,97.227248
2493.5890,97.338038
2495.4527,97.325292
2497.3164,97.268399
2499.1800,97.304359
2501.0437,97.307140
2502.9074,97.276445
2504.7710,97.294813
2506.6347,97.284279
2508.4984,97.269337
2510.3620,97.232055
2512.2257,97.161847
2514.0894,97.158299
2515.9530,97.272638
2517.8167,97.353335
2519.6804,97.335996
2521.5440,97.303624
2523.4077,97.244334
2525.2714,97.187201
2527.1351,97.170210
2528.9987,97.173274
2530.8624,97.197420
2532.7261,97.259625
2534.5897,97.247887
2536.4534,97.179806
2538.3171,97.170276
2540.1807,97.206220
2542.0444,97.205547
2543.9081,97.169959
2545.7717,97.175620
2547.6354,97.211410
2549.4991,97.218702
2551.3627,97.225256
2553.2264,97.196673
2555.0901,97.171196
2556.9538,97.206777
2558.8174,97.214217
2560.6811,97.145809
2562.5448,97.131511
2564.4084,97.222608
2566.2721,97.248622
2568.1358,97.175931
2569.9994,97.164596
2571.8631,97.157202
2573.7268,97.092541
2575.5904,97.060800
2577.4541,97.122936
2579.3178,97.187810
2581.1815,97.186786
2583.0451,97.159809
2584.9088,97.159646
2586.7725,97.176116
2588.6361,97.157155
2590.4998,97.148740
2592.3635,97.181250
2594.2271,97.150620
2596.0908,97.099704
2597.9545,97.151059
2599.8181,97.203307
2601.6818,97.142032
2603.5455,97.048270
2605.4091,97.046158
2607.2728,97.134672
2609.1365,97.112784
2611.0002,97.030829
2612.8638,97.071980
2614.7275,97.134454
2616.5912,97.090590
2618.4548,97.032861
2620.3185,97.060285
2622.1822,97.088946
2624.0458,97.071356
2625.9095,97.007853
2627.7732,96.978479
2629.6368,96.985798
2631.5005,96.997012
2633.3642,97.019312
2635.2279,97.031108
2637.0915,97.065172
2638.9552,97.059481
2640.8189,97.047161
2642.6825,97.071004
2644.5462,97.097090
2646.4099,97.105333
2648.2735,97.064907
2650.1372,97.003194
2652.0009,97.000252
2653.8645,97.034460
2655.7282,97.043823
2657.5919,97.033299
2659.4555,97.057554
2661.3192,97.112002
2663.1829,97.151282
2665.0466,97.152644
2666.9102,97.138311
2668.7739,97.123543
2670.6376,97.091975
2672.5012,97.092775
2674.3649,97.115948
2676.2286,97.107022
2678.0922,97.113425
2679.9559,97.139528
2681.8196,97.161828
2683.6832,97.168844
2685.5469,97.154179
2687.4106,97.132386
2689.2742,97.116347
2691.1379,97.096423
2693.0016,97.079776
2694.8653,97.124923
2696.7289,97.141306
2698.5926,97.098542
2700.4563,97.115055
2702.3199,97.079386
2704.1836,97.095071
2706.0473,97.169374
2707.9109,97.165097
2709.7746,97.145048
2711.6383,97.096100
2713.5019,97.099432
2715.3656,97.162825
2717.2293,97.115886
2719.0930,97.081222
2720.9566,97.070420
2722.8203,97.067665
2724.6840,97.113376
2726.5476,97.137364
2728.4113,97.142398
2730.2750,97.165841
2732.1386,97.173227
2734.0023,97.124839
2735.8660,97.078130
2737.7296,97.130846
2739.5933,97.156643
2741.4570,97.081973
2743.3206,97.063546
2745.1843,97.100308
2747.0480,97.097646
2748.9117,97.094426
2750.7753,97.091495
2752.6390,97.118199
2754.5027,97.132984
2756.3663,97.098284
2758.2300,97.073055
2760.0937,97.112341
2761.9573,97.156809
2763.8210,97.151945
2765.6847,97.123310
2767.5483,97.112010
2769.4120,97.083278
2771.2757,97.019962
2773.1394,97.030701
2775.0030,97.069256
2776.8667,97.098458
2778.7304,97.157698
2780.5940,97.161848
2782.4577,97.141329
2784.3214,97.111116
2786.1850,97.076027
2788.0487,97.096888
2789.9124,97.168461
2791.7760,97.158968
2793.6397,97.097341
2795.5034,97.131275
2797.3670,97.135671
2799.2307,97.117478
2801.0944,97.118467
2802.9581,97.106056
2804.8217,97.079913
2806.6854,97.065657
2808.5491,97.021644
2810.4127,97.025756
2812.2764,97.083670
2814.1401,97.100650
