Wavenumber,Intensity
2091.0365,99.081946
2092.9002,99.000249
2094.7639,98.912023
2096.6275,98.979638
2098.4912,98.983396
2100.3549,98.999340
2102.2185,99.106697
2104.0822,99.132176
2105.9459,99.079337
2107.8095,98.975153
2109.6732,98.890966
2111.5369,98.890510
2113.4006,98.853755
2115.2642,98.865300
2117.1279,99.005312
2118.9916,99.143726
2120.8552,99.214374
2122.7189,99.277989
2124.5826,99.287239
2126.4462,99.288714
2128.3099,99.372221
2130.1736,99.436009
2132.0372,99.489085
2133.9009,99.500480
2135.7646,99.473245
2137.6282,99.483204
2139.4919,99.218291
2141.3556,99.087289
2143.2193,99.293022
2145.0829,99.364772
2146.9466,99.300252
2148.8103,99.180870
2150.6739,99.386120
2152.5376,99.733657
2154.4013,99.578673
2156.2649,99.472919
2158.1286,99.587027
2159.9923,99.168668
2161.8559,98.809343
2163.7196,99.064366
2165.5833,99.153449
2167.4470,99.314846
2169.3106,99.400215
2171.1743,98.824401
2173.0380,98.698247
2174.9016,99.261881
2176.7653,99.285143
2178.6290,99.017043
2180.4926,99.023091
2182.3563,99.449134
2184.2200,99.401891
2186.0836,98.973404
2187.9473,98.941487
2189.8110,98.962194
2191.6746,98.901588
2193.5383,98.748400
2195.4020,98.541738
2197.2657,98.765444
2199.1293,99.054614
2200.9930,98.946890
2202.8567,98.845619
2204.7203,98.921213
2206.5840,98.995650
2208.4477,99.033478
2210.3113,99.262160
2212.1750,99.368764
2214.0387,99.209256
2215.9023,99.213075
2217.7660,99.322335
2219.6297,99.079285
2221.4934,98.706755
2223.3570,98.635079
2225.2207,98.872648
2227.0844,99.048994
2228.9480,99.015095
2230.8117,99.060491
2232.6754,99.107174
2234.5390,99.079701
2236.4027,99.122401
2238.2664,99.211438
2240.1300,99.238969
2241.9937,99.027749
2243.8574,98.789629
2245.7210,98.976655
2247.5847,99.302947
2249.4484,99.360396
2251.3121,99.191985
2253.1757,99.068780
2255.0394,98.896868
2256.9031,98.731080
2258.7667,98.762390
2260.6304,98.915857
2262.4941,98.892387
2264.3577,98.835124
2266.2214,98.968751
2268.0851,99.079850
2269.9487,98.893882
2271.8124,98.761516
2273.6761,98.867404
2275.5397,98.896650
2277.4034,98.851901
2279.2671,98.790707
2281.1308,98.689948
2282.9944,98.673949
2284.8581,98.770065
2286.7218,98.755106
2288.5854,98.774177
2290.4491,98.873319
2292.3128,98.825726
2294.1764,98.744610
2296.0401,98.913633
2297.9038,99.085009
2299.7674,99.081006
2301.6311,98.972701
2303.4948,98.877026
2305.3585,98.851155
2307.2221,98.831701
2309.0858,98.855080
2310.9495,98.883789
2312.8131,98.847168
2314.6768,98.831079
2316.5405,98.859949
2318.4041,98.827409
2320.2678,98.825951
2322.1315,98.814705
2323.9951,98.760178
2325.8588,98.871463
2327.7225,99.011878
2329.5861,99.008885
2331.4498,98.946401
2333.3135,98.933239
2335.1772,98.983733
2337.0408,99.044645
2338.9045,99.035949
2340.7682,99.008205
2342.6318,99.035302
2344.4955,99.030876
2346.3592,99.037494
2348.2228,99.067317
2350.0865,99.082798
2351.9502,99.055637
2353.8138,98.982855
2355.6775,98.954263
2357.5412,99.038494
2359.4049,99.110167
2361.2685,99.113851
2363.1322,99.161533
2364.9959,99.240774
2366.8595,99.245088
2368.7232,99.205678
2370.5869,99.192798
2372.4505,99.167703
2374.3142,99.159229
2376.1779,99.169923
2378.0415,99.172101
2379.9052,99.178913
2381.7689,99.129565
2383.6325,99.088493
2385.4962,99.094601
2387.3599,99.092441
2389.2236,99.096214
2391.0872,99.088924
2392.9509,99.095506
2394.8146,99.078902
2396.6782,99.162089
2398.5419,99.153845
2400.4056,99.084843
2402.2692,99.075570
2404.1329,99.058385
2405.9966,99.110461
2407.8602,99.098196
