Wavenumber,Intensity
2230.8117,99.333585
2232.6754,99.181338
2234.5390,99.221089
2236.4027,99.301125
2238.2664,99.210166
2240.1300,99.096735
2241.9937,99.048365
2243.8574,99.058891
2245.7210,99.054826
2247.5847,99.068619
2249.4484,99.095162
2251.3121,99.247979
2253.1757,99.284901
2255.0394,99.069762
2256.9031,99.023003
2258.7667,99.039825
2260.6304,98.940197
2262.4941,98.980907
2264.3577,99.060381
2266.2214,98.980408
2268.0851,98.918975
2269.9487,99.053995
2271.8124,99.209820
2273.6761,99.169463
2275.5397,99.074819
2277.4034,99.005874
2279.2671,98.931347
2281.1308,98.834829
2282.9944,98.721798
2284.8581,98.674217
2286.7218,98.693681
2288.5854,98.759733
2290.4491,98.879078
2292.3128,98.928591
2294.1764,98.886979
2296.0401,98.826305
2297.9038,98.815989
2299.7674,98.865160
2301.6311,98.908854
2303.4948,98.942085
2305.3585,98.955490
2307.2221,98.946171
2309.0858,98.911755
2310.9495,98.904386
2312.8131,98.934766
2314.6768,98.883538
2316.5405,98.772393
2318.4041,98.723666
2320.2678,98.661308
2322.1315,98.575606
2323.9951,98.648168
2325.8588,98.891846
2327.7225,99.070141
2329.5861,99.079530
2331.4498,99.074322
2333.3135,99.113463
2335.1772,99.096231
2337.0408,99.067519
2338.9045,99.077081
2340.7682,99.034187
2342.6318,99.000990
2344.4955,99.058748
2346.3592,99.107471
2348.2228,99.136503
2350.0865,99.184577
2351.9502,99.210697
2353.8138,99.202475
2355.6775,99.177468
2357.5412,99.200702
2359.4049,99.197778
2361.2685,99.147050
2363.1322,99.152957
2364.9959,99.147496
2366.8595,99.175496
2368.7232,99.200357
2370.5869,99.180018
2372.4505,99.230189
2374.3142,99.236837
2376.1779,99.161129
2378.0415,99.094552
2379.9052,99.077315
2381.7689,99.114320
2383.6325,99.136555
2385.4962,99.132252
2387.3599,99.112399
2389.2236,99.145558
2391.0872,99.188808
2392.9509,99.182066
2394.8146,99.143616
2396.6782,99.101465
2398.5419,99.162921
2400.4056,99.206543
2402.2692,99.193054
2404.1329,99.225487
2405.9966,99.222667
2407.8602,99.166508
2409.7239,99.062599
2411.5876,99.000637
2413.4512,99.099209
2415.3149,99.125317
2417.1786,99.045949
2419.0423,99.051686
2420.9059,99.127093
2422.7696,99.166278
2424.6333,99.147542
2426.4969,99.160031
2428.3606,99.158365
2430.2243,99.110811
2432.0879,99.126945
2433.9516,99.194598
2435.8153,99.116898
2437.6789,99.048130
2439.5426,99.083224
2441.4063,99.040857
2443.2700,99.007445
2445.1336,99.083577
2446.9973,99.211274
2448.8610,99.152732
2450.7246,99.024976
2452.5883,99.002579
2454.4520,98.979371
2456.3156,98.982552
2458.1793,99.041039
2460.0430,99.065345
2461.9066,99.035692
2463.7703,99.043616
2465.6340,99.101099
2467.4976,99.151233
2469.3613,99.056815
2471.2250,99.044345
2473.0887,99.230009
2474.9523,99.234136
2476.8160,99.104625
2478.6797,99.067694
2480.5433,99.098827
2482.4070,99.140200
2484.2707,99.083782
2486.1343,99.018482
2487.9980,99.069960
2489.8617,99.145693
2491.7253,99.146695
2493.5890,99.164074
2495.4527,99.213396
2497.3164,99.209538
2499.1800,99.123616
2501.0437,99.043752
2502.9074,99.039809
2504.7710,99.002365
2506.6347,98.991270
2508.4984,99.016512
2510.3620,99.007055
2512.2257,99.055453
2514.0894,99.106423
2515.9530,99.119686
2517.8167,99.055749
2519.6804,98.995783
2521.5440,98.989736
2523.4077,98.973394
2525.2714,99.001046
2527.1351,99.119986
2528.9987,99.127777
2530.8624,99.018967
2532.7261,98.966664
2534.5897,98.974666
2536.4534,99.032989
2538.3171,99.063118
2540.1807,99.050911
2542.0444,99.081728
2543.9081,99.109688
2545.7717,99.093163
2547.6354,99.044793
2549.4991,98.972703
2551.3627,98.986439
2553.2264,99.092153
2555.0901,99.050087
2556.9538,98.935207
2558.8174,99.010352
2560.6811,99.027861
2562.5448,98.943636
2564.4084,99.010007
2566.2721,99.075241
2568.1358,99.033183
2569.9994,99.051255
2571.8631,99.057515
2573.7268,98.959820
2575.5904,98.891208
2577.4541,98.889920
2579.3178,98.943801
2581.1815,98.932467
2583.0451,98.874666
2584.9088,98.902694
2586.7725,98.949968
2588.6361,98.890863
2590.4998,98.909806
2592.3635,98.963595
2594.2271,98.866424
2596.0908,98.866777
2597.9545,98.949816
2599.8181,98.980333
2601.6818,98.977341
2603.5455,98.919060
2605.4091,98.901593
2607.2728,98.895125
2609.1365,98.855621
2611.0002,98.851904
2612.8638,98.864213
2614.7275,98.852027
2616.5912,98.807923
2618.4548,98.856433
2620.3185,98.929210
2622.1822,98.907726
2624.0458,98.851446
2625.9095,98.802964
2627.7732,98.810834
2629.6368,98.798807
2631.5005,98.775169
2633.3642,98.784843
2635.2279,98.807142
2637.0915,98.807660
2638.9552,98.801606
2640.8189,98.827001
2642.6825,98.807614
2644.5462,98.813293
2646.4099,98.807417
2648.2735,98.769767
2650.1372,98.766270
2652.0009,98.742509
2653.8645,98.759295
2655.7282,98.835124
2657.5919,98.895914
2659.4555,98.925180
2661.3192,98.907441
2663.1829,98.936647
2665.0466,99.002439
2666.9102,98.973766
2668.7739,98.915054
2670.6376,98.915624
2672.5012,98.915945
2674.3649,98.930168
2676.2286,98.959667
2678.0922,98.953906
2679.9559,98.956471
